channel_name,Title,Video_id,Published_date,Month,Views,Likes,Comments,Duration
Ben Gravy,KOOK of the CENTURY!,HTwLjFi05SU,2020-10-19 14:00:02+00:00,Oct,28436,1284,244,0 days 00:17:38
Ben Gravy,THIS is what It's All About!,mklnS0Zfnwo,2020-10-18 14:00:34+00:00,Oct,29208,1314,222,0 days 00:23:45
Ben Gravy,The Swell Train continues!! This can't be real?,7zBPbmFfhsg,2020-10-15 14:30:01+00:00,Oct,30105,1026,194,0 days 00:13:12
Ben Gravy,Endless Perfection in New Jersey,URYU8cF2_-I,2020-10-14 14:00:07+00:00,Oct,28031,1232,220,0 days 00:18:28
Ben Gravy,Major Surf HITS Skellys Point!,NbBORMN26vc,2020-10-13 14:00:03+00:00,Oct,40574,1544,230,0 days 00:17:13
Ben Gravy,Best Hurricane Surf 2020!?,RKmin9YiFZA,2020-10-11 14:00:04+00:00,Oct,29474,1127,190,0 days 00:17:19
Ben Gravy,The New Jersey WAVE POOL is Finally OPEN!!!?,rka9wLjonGA,2020-10-08 14:00:11+00:00,Oct,165639,2493,422,0 days 00:34:53
Ben Gravy,As Perfect as it Gets!,jAY3VB3wVX4,2020-10-06 14:00:06+00:00,Oct,29244,1171,139,0 days 00:16:19
Ben Gravy,They Crashed a Boat right into My Surf Spot!?,1m1joUJl0TE,2020-10-05 14:00:01+00:00,Oct,26307,941,140,0 days 00:14:25
Ben Gravy,The Furthest Reaches of New England,Sl5L2k1aZWE,2020-10-04 14:00:45+00:00,Oct,31546,948,166,0 days 00:22:00
Ben Gravy,The Stoke is Real!,OPuSz2sdFb8,2020-10-01 14:00:04+00:00,Oct,40315,1520,185,0 days 00:18:00
Ben Gravy,Best Skellys Point Ever!?,8P2NzeNCTdc,2020-09-30 14:00:01+00:00,Sep,30382,838,146,0 days 00:24:54
Ben Gravy,Heavy Surf HITS El Slammo!,s-0JyCRlOKA,2020-09-29 14:00:11+00:00,Sep,23193,967,163,0 days 00:22:45
Ben Gravy,Hurricane Force Ferry Wave!,bq0Yb79D-9g,2020-09-28 14:00:09+00:00,Sep,26649,933,126,0 days 00:20:06
Ben Gravy,Hurricane Teddy Leftovers! (Still Firing),Dhr-w0hka7A,2020-09-27 14:00:02+00:00,Sep,30725,1148,161,0 days 00:19:35
Ben Gravy,All Time Best Hurricane Surf of My Life!,pW8n4LDM9aU,2020-09-24 14:00:17+00:00,Sep,56515,2268,601,0 days 00:23:29
Ben Gravy,Hurricane Teddy Perfect Surf in New England,wIoSJ0p2b58,2020-09-23 14:00:14+00:00,Sep,55870,1702,276,0 days 00:15:48
Ben Gravy,Hurricane Teddy Hits New England!,EgjKdcVIqoQ,2020-09-22 14:00:10+00:00,Sep,39522,1370,257,0 days 00:26:15
Ben Gravy,We Got ENGAGED!!!,8tfZy9QAMFk,2020-09-20 14:00:01+00:00,Sep,44644,4491,1363,0 days 00:20:22
Ben Gravy,Best Hurricane Surf of my Life!,5FYs5qVGzQ4,2020-09-17 15:00:01+00:00,Sep,79011,2412,525,0 days 00:12:38
Ben Gravy,Major Hurricane Paulette HITS New Jersey!,VFuveSpNcOw,2020-09-16 15:00:07+00:00,Sep,48497,1358,335,0 days 00:27:59
Ben Gravy,Hurricane Paulette Front Runners in New Jersey,OURbhukc--8,2020-09-15 15:00:10+00:00,Sep,21027,750,143,0 days 00:20:48
Ben Gravy,The Waves are Pumping in OBX!,Dai2wwYA3No,2020-09-14 15:00:04+00:00,Sep,26913,788,128,0 days 00:22:25
Ben Gravy,First Day of Solid Surf on the Outer Banks!,GSO2YHTOOmk,2020-09-13 15:08:41+00:00,Sep,27298,758,181,0 days 00:29:48
Ben Gravy,Is This the Weirdest Wave on the Outer Banks? w/ Brett Barley,4CSAaWbyW0Q,2020-09-11 14:00:01+00:00,Sep,30542,852,158,0 days 00:17:16
Ben Gravy,All Time Weirdness on the Outer Banks,D4ZGoq1R62g,2020-09-09 18:30:01+00:00,Sep,22635,968,223,0 days 00:15:35
Ben Gravy,Next Level Novelty Day on the Outer Banks!,D6qogEsySlE,2020-09-08 18:30:03+00:00,Sep,37552,961,149,0 days 00:20:28
Ben Gravy,This is the Dream!,1PNPbVYOJKo,2020-09-07 15:23:00+00:00,Sep,27265,1014,189,0 days 00:22:37
Ben Gravy,The Claim is Real!,FtQqBCL0Wwk,2020-09-06 14:00:03+00:00,Sep,28348,1319,247,0 days 00:20:02
Ben Gravy,We found a NEW Point Break in Our Own backyard?!,WrasSNSxaaY,2020-09-04 19:00:03+00:00,Sep,35120,1383,183,0 days 00:20:00
Ben Gravy,The Ultimate Surf Trick!?,Y7zQJlORcBg,2020-09-03 19:00:08+00:00,Sep,45148,966,190,0 days 00:24:52
Ben Gravy,Nantucket is Nuking!,ivu52LE72aQ,2020-09-02 14:00:19+00:00,Sep,38765,1111,162,0 days 00:18:23
Ben Gravy,The Longest Wave on Nantucket!?,FuKPswPsSao,2020-09-01 14:00:06+00:00,Sep,89289,1700,154,0 days 00:15:22
Ben Gravy,Biggest Ferry Wave Yet!? in Nantucket!,ZnOx2b_64e4,2020-08-31 14:00:23+00:00,Aug,317491,4138,377,0 days 00:21:07
Ben Gravy,I Got Stung on My Face by a Huge Jellyfish in Nantucket,5xm5MIDbZLw,2020-08-30 14:00:01+00:00,Aug,52287,1617,343,0 days 00:17:39
Ben Gravy,The Dream is Real!,FkSWGyJR190,2020-08-27 18:30:03+00:00,Aug,61354,1848,219,0 days 00:19:28
Ben Gravy,My First Time Surfing a Retro Twin Fin Soft Top!,7D8XD54PVpk,2020-08-26 18:30:00+00:00,Aug,78708,1383,173,0 days 00:15:03
Ben Gravy,The Longest Wave in North Carolina!?,aH701ZjYl3Q,2020-08-24 18:30:00+00:00,Aug,111042,2356,396,0 days 00:30:22
Ben Gravy,The New Jersey Tanker Wave!?,2ftQTq1PWv4,2020-08-23 14:00:00+00:00,Aug,36351,1067,174,0 days 00:16:35
Ben Gravy,The Legend is REAL!,90XxwYluwkw,2020-08-21 14:00:02+00:00,Aug,101266,1923,419,0 days 00:30:47
Ben Gravy,I can't Believe THIS Happened !?,wb72ZDvRd1k,2020-08-19 19:39:20+00:00,Aug,28889,1426,223,0 days 00:17:18
Ben Gravy,El Slammo does it AGAIN!?,dwlcSfM5xnU,2020-08-18 18:30:02+00:00,Aug,29772,1396,257,0 days 00:20:21
Ben Gravy,All Time Best Ever El Slammo (Better than Best Ever!),KJRNJgl3Q6Y,2020-08-17 16:41:39+00:00,Aug,96959,2668,543,0 days 00:28:30
Ben Gravy,Best El Slammo Ever!,EbM7apS4GwU,2020-08-16 15:19:08+00:00,Aug,66391,1794,305,0 days 00:24:45
Ben Gravy,I Tried a Handmade Cork Surfboard Shaped by a Grom,xbh8kHpwhf4,2020-08-15 14:05:39+00:00,Aug,37201,1133,177,0 days 00:15:46
Ben Gravy,El Slammo turns Mini Point Break !,KG02EI2qSm4,2020-08-14 14:00:10+00:00,Aug,29774,1209,215,0 days 00:22:07
Ben Gravy,Hurricane Surf for Dummies w/ Ben Gravy,BkbssQTNwjo,2020-08-12 14:00:03+00:00,Aug,70894,2308,284,0 days 00:17:34
Ben Gravy,We Built a DIY Robot Camera to Film Surfing,VLvriiwiNmc,2020-08-10 18:30:03+00:00,Aug,27806,978,215,0 days 00:23:09
Ben Gravy,Is THIS the Best El Slammo Sand Bar Yet!?,E1--0KAHxMc,2020-08-09 18:30:01+00:00,Aug,40158,1220,320,0 days 00:16:23
Ben Gravy,You Shoulda Been Here Yesterday...,hG0CSLNUD4g,2020-08-08 18:30:03+00:00,Aug,19659,842,161,0 days 00:19:18
Ben Gravy,Hurricane Surf at El Slammo!,z2Un2lrcoTE,2020-08-07 18:30:08+00:00,Aug,25726,702,149,0 days 00:19:25
Ben Gravy,Hurricane Isaias leftovers in New Jersey,OPH9NAyoDNw,2020-08-06 18:30:01+00:00,Aug,24091,753,107,0 days 00:20:50
Ben Gravy,Biggest & Best swell of 2020 Hurricane Isaias in New Jersey!,SOnH2loTsN8,2020-08-05 18:30:02+00:00,Aug,110959,2379,442,0 days 00:22:59
Ben Gravy,Biggest & Best Ferry Wave I have Ever Seen!,4DyHYt-Z92o,2020-08-04 18:30:00+00:00,Aug,377723,3623,278,0 days 00:12:17
Ben Gravy,Surfing Hurricane Isaias on the Outer Banks,mpV_yZFdzqQ,2020-08-03 18:30:05+00:00,Aug,57768,1614,203,0 days 00:20:31
Ben Gravy,Solo Surf Trip for Hurricane Score,nv-tsVSGRJM,2020-08-02 18:13:42+00:00,Aug,38109,1442,248,0 days 00:21:48
Ben Gravy,Perfect Mini Running Left!?,RZjaTS_IaiE,2020-07-31 14:00:05+00:00,Jul,29623,929,170,0 days 00:20:18
Ben Gravy,Wave Pools for Dummies w/ Ben Gravy,EXFCL6QAePA,2020-07-30 14:00:03+00:00,Jul,161879,2816,340,0 days 00:19:24
Ben Gravy,Potential Tropical Cyclone 9 Front Runners,L5Tqoqn6qHM,2020-07-29 14:00:11+00:00,Jul,17550,765,152,0 days 00:21:16
Ben Gravy,"First Time on ""Flying Surfboard"" (Makki gets Rocked)",bglCMkOliHs,2020-07-28 14:00:08+00:00,Jul,31577,880,226,0 days 00:21:24
Ben Gravy,Hurricane Hype Center 2020,lz3QSXbcbzE,2020-07-26 14:00:12+00:00,Jul,40409,1692,324,0 days 00:15:02
Ben Gravy,The BEST Party Wave EVER!?,UAHTIS77OAo,2020-07-23 14:00:07+00:00,Jul,21347,813,209,0 days 00:25:00
Ben Gravy,Is THIS the FUTURE of SURFING!?,RcGMLidfYUc,2020-07-22 14:00:12+00:00,Jul,20577,837,111,0 days 00:16:59
Ben Gravy,He Cut Me Off!?,EeVvjs1kFng,2020-07-21 14:00:04+00:00,Jul,27348,857,159,0 days 00:21:51
Ben Gravy,How Did We Find This Dream Sand Bar!?,YH5Et47L7lU,2020-07-19 14:00:14+00:00,Jul,28591,816,171,0 days 00:23:14
Ben Gravy,Endless Ferry Waves in OBX!,4OOy_osD5NQ,2020-07-17 14:00:01+00:00,Jul,124871,1702,374,0 days 00:19:34
Ben Gravy,Dreamy Conditions on the Outer Banks,nbX-9ph20dM,2020-07-16 14:00:26+00:00,Jul,30696,1035,142,0 days 00:13:06
Ben Gravy,We Almost Scored the Swell of the Summer!,TSzt3crHDtI,2020-07-15 14:00:08+00:00,Jul,20653,909,262,0 days 00:16:55
Ben Gravy,Tropical Storm Fay brings Barrels to New Jersey!,0Cs820kAVHU,2020-07-13 14:00:01+00:00,Jul,21735,941,129,0 days 00:11:33
Ben Gravy,Tropical Storm Fay in New Jersey,zn-5qqwj5mQ,2020-07-12 14:00:25+00:00,Jul,35097,1152,182,0 days 00:25:55
Ben Gravy,Are We in Indo!?,JH5b6jQBIO4,2020-07-09 14:00:05+00:00,Jul,28119,1023,204,0 days 00:20:52
Ben Gravy,My 10 Years of Surfing Progression (Better or Worse?),F2343Izvls4,2020-07-08 14:00:03+00:00,Jul,32240,1460,336,0 days 00:23:46
Ben Gravy,Oil Slick Glassy Waves at El Slammo !,kYBUlwckj44,2020-07-06 14:49:08+00:00,Jul,23675,834,218,0 days 00:19:41
Ben Gravy,Early Bird gets the Barrel!,CsuyGT1WAcI,2020-07-05 14:00:02+00:00,Jul,22546,968,208,0 days 00:20:39
Ben Gravy,Did THIS really just happen!?,VQ8pttbYwYE,2020-07-02 14:00:10+00:00,Jul,28953,870,182,0 days 00:29:48
Ben Gravy,Palm Springs Wave Pool SET to EL SLAMMO Mode!,8Tioa_uKlRs,2020-06-30 14:00:02+00:00,Jun,38707,1055,235,0 days 00:19:25
Ben Gravy,Best Artificial Waves Ever w/ Casey Neistat & Jamie Obrien !,AEHSlYtgqwI,2020-06-28 14:00:03+00:00,Jun,41701,1706,397,0 days 00:16:04
Ben Gravy,My First Time Surfing the Palm Springs Wave Pool,mu8E8SifmwI,2020-06-25 19:15:01+00:00,Jun,68512,1746,383,0 days 00:29:07
Ben Gravy,El Slammo Cranks like a Tropical Oasis,v-euIuC8PAM,2020-06-23 14:00:20+00:00,Jun,19985,749,156,0 days 00:18:44
Ben Gravy,This is the BEST man-made Novelty Wave in America!,tyOQgMa5lq4,2020-06-21 14:00:23+00:00,Jun,240416,3629,513,0 days 00:22:16
Ben Gravy,Twin Fin while El Slammo goes Code Richter !!,OzzOhpCDsRk,2020-06-19 14:00:12+00:00,Jun,27549,816,123,0 days 00:21:40
Ben Gravy,Is THIS the WEIRDEST New Sandbar EVER?,Fwmpe-huPOg,2020-06-18 14:00:06+00:00,Jun,21149,631,132,0 days 00:22:09
Ben Gravy,I got Attacked by a Super Local!?,Cb4KffdfOCM,2020-06-17 14:00:05+00:00,Jun,435962,4603,639,0 days 00:22:18
Ben Gravy,Jamie Obrien almost SMOKED ME...Again!?,v0Qf2DcB8K8,2020-06-15 19:15:00+00:00,Jun,20146,1051,188,0 days 00:16:14
Ben Gravy,We Took Out a 1985 Surfboard on a Monster River Wave!,g6OgGpGRgi8,2020-06-13 14:00:21+00:00,Jun,36438,906,218,0 days 00:19:54
Ben Gravy,The Ultimate Novelty Wave w/ Jamie Obrien,FDk5hq3qchA,2020-06-11 19:15:00+00:00,Jun,44902,1461,302,0 days 00:20:00
Ben Gravy,Jamie Obrien Made Me Drive 46hrs for THIS!?,WW-UuhI-f7c,2020-06-09 14:00:09+00:00,Jun,56496,1566,255,0 days 00:25:52
Ben Gravy,"4'10"" Twin Fin in Lowers-esque New Jersey Surf",5RwSrP-PAU8,2020-06-07 14:00:03+00:00,Jun,20100,625,146,0 days 00:15:42
Ben Gravy,Riding my Retro Fish at a Sand Point Break,OZMEDR-bmXE,2020-06-04 14:00:09+00:00,Jun,23562,1032,281,0 days 00:20:48
Ben Gravy,Perfect GLASS OFF in New Jersey,crsVVSwuI6E,2020-06-03 14:00:22+00:00,Jun,15522,565,122,0 days 00:18:07
Ben Gravy,How did We just SCORE this Hidden Gem!?,Ng2G6ahJXOE,2020-06-01 14:00:08+00:00,Jun,13535,849,118,0 days 00:18:58
Ben Gravy,I Took Out a 1985 Surfboard in Good Waves!,qtTAdVlbJYg,2020-05-31 14:00:19+00:00,May,41972,1210,230,0 days 00:15:30
Ben Gravy,As Close to Snapper Rocks as It Gets!,vBe1fOuQ8WQ,2020-05-30 14:00:32+00:00,May,17100,510,96,0 days 00:15:44
Ben Gravy,Is El Slammo Back!?,HUP-eQC6ts4,2020-05-29 14:00:06+00:00,May,15095,619,139,0 days 00:16:00
Ben Gravy,We got Caught in a Lightning Storm,6WxFp0XMMrM,2020-05-27 22:00:02+00:00,May,15354,571,148,0 days 00:18:20
Ben Gravy,New Jersey has it's own Pipeline!?,PayD6etic4k,2020-05-26 14:30:05+00:00,May,18665,638,136,0 days 00:17:11
Ben Gravy,Is THIS the New & Improved El Slammo!?,NVbc0C9KN-Q,2020-05-25 14:29:04+00:00,May,20808,642,176,0 days 00:20:34
Ben Gravy,We Just Found the Pot of Gold !!,Z3NN0I3xxVA,2020-05-24 14:00:18+00:00,May,15241,591,157,0 days 00:18:47
Ben Gravy,I can't Believe We got Tubes Here!?,uslf56rlhqA,2020-05-21 18:17:57+00:00,May,21170,661,106,0 days 00:20:03
Ben Gravy,A Massive Nor'easter is Hitting New Jersey !!,0BN9Ib05_zY,2020-05-20 14:00:01+00:00,May,21557,671,141,0 days 00:22:24
Ben Gravy,Did We just find Reverse Kirra !?,uBPHJkHEDNc,2020-05-18 14:00:32+00:00,May,17031,616,123,0 days 00:19:31
Ben Gravy,We Created Our own PERFECT Wave!,A2DmGVqrXWA,2020-05-17 14:00:02+00:00,May,22617,716,161,0 days 00:19:23
Ben Gravy,New Jersey has Waves like This!?,EdO3PjtdJ9M,2020-05-14 15:00:08+00:00,May,24722,669,123,0 days 00:16:44
Ben Gravy,I can't Believe WE got to SURF This!?,U-PUdeZ9KuM,2020-05-13 14:31:10+00:00,May,16293,633,137,0 days 00:16:19
Ben Gravy,How this Surf Trip altered My Outlook on Life,45PuFBWAG4Q,2020-05-11 18:00:04+00:00,May,32902,1326,303,0 days 00:17:14
Ben Gravy,This Boat almost Ran me Over!? Canal Surfing,NX5J-rCZwnw,2020-05-10 14:00:12+00:00,May,16717,568,161,0 days 00:21:02
Ben Gravy,I went Left!? and it Changed my Life...,ljQ7EUYjPdE,2020-05-08 16:00:34+00:00,May,26030,795,203,0 days 00:21:24
Ben Gravy,A little Potential is ALL You Need!,e6DZ6P-4fto,2020-05-07 15:36:15+00:00,May,15680,808,224,0 days 00:22:10
Ben Gravy,I can't Believe WE Did it!?,OAv-KvlyHZo,2020-05-06 15:18:43+00:00,May,60735,2936,2905,0 days 00:34:53
Ben Gravy,We found the Zone!,q4-EXRthz50,2020-05-04 14:00:31+00:00,May,29908,912,290,0 days 00:17:54
Ben Gravy,How did We even Surf This!?,lpycpnzPanQ,2020-05-02 19:18:49+00:00,May,59791,1139,285,0 days 00:32:20
Ben Gravy,This Wave in the Middle of Nowhere!?,B3DtMoKnvIw,2020-05-01 14:00:04+00:00,May,23879,640,118,0 days 00:19:01
Ben Gravy,How is there a Wave breaking Here!?,7z25J4ZAyAc,2020-04-30 14:00:02+00:00,Apr,19518,590,96,0 days 00:16:36
Ben Gravy,We turned our Wave Pool all the Way UP!!,UCrxVS2pvIw,2020-04-28 14:00:24+00:00,Apr,22040,545,119,0 days 00:19:46
Ben Gravy,The NEW New Jersey Wave Pool!?,VqFd-e-7BJI,2020-04-26 17:48:55+00:00,Apr,51014,780,218,0 days 00:16:37
Ben Gravy,I Made a Surfboard out of Trash!?,CKO0FzYK2Ps,2020-04-25 14:00:09+00:00,Apr,29770,641,132,0 days 00:21:41
Ben Gravy,Mini JBay changed My Life,h43sDTWPlEY,2020-04-23 16:04:40+00:00,Apr,39848,978,170,0 days 00:20:08
Ben Gravy,My Local spot goes Best Ever!,DsyfMNl-ync,2020-04-22 14:20:35+00:00,Apr,24479,696,190,0 days 00:20:39
Ben Gravy,Pineapple VS Pineapple?! The Final Showdown?,wpTsOk2DKc8,2020-04-21 14:00:34+00:00,Apr,21065,660,142,0 days 00:26:41
Ben Gravy,My Favorite SURF Spot is BACK!?,j0JUtsy0CKc,2020-04-19 13:50:04+00:00,Apr,37609,874,147,0 days 00:21:30
Ben Gravy,How THIS WAVE will NOT Win Surfline Wave of the Winter!?,YC73mR9CZMc,2020-04-17 16:34:59+00:00,Apr,52622,1045,386,0 days 00:24:38
Ben Gravy,This Changes EVERYTHING!,k-4xaY7hAlg,2020-04-16 14:00:30+00:00,Apr,24884,738,206,0 days 00:16:17
Ben Gravy,The SURF got BIG!,5We2r79-Kcs,2020-04-15 14:00:05+00:00,Apr,24583,725,159,0 days 00:18:46
Ben Gravy,18 Foot Surf in New Jersey!?,TyfxZYcAWfs,2020-04-13 18:52:03+00:00,Apr,57227,1348,299,0 days 00:18:59
Ben Gravy,We can Always DO Better,nIP3L0-6KJI,2020-04-12 14:35:10+00:00,Apr,19854,690,245,0 days 00:21:16
Ben Gravy,This is The BEST Surfboard I've EVER Ridden!,tM4pjhPHW9Y,2020-04-10 14:08:54+00:00,Apr,21927,565,158,0 days 00:19:17
Ben Gravy,This could have Gone Really BAD !?,fS0VRZXYPiQ,2020-04-08 14:00:30+00:00,Apr,13996,478,198,0 days 00:15:47
Ben Gravy,How'd I just SCORE this Thing!?,lXPeKxIJIBU,2020-04-06 14:00:20+00:00,Apr,19094,594,172,0 days 00:18:22
Ben Gravy,Is THIS Actually Happening!?,s5BJ2ML7Ui8,2020-04-04 14:00:16+00:00,Apr,35908,916,333,0 days 00:16:17
Ben Gravy,Is THIS the BEST surfboard Quiver EVER!?,L1uGP2RXMEU,2020-04-02 14:00:16+00:00,Apr,22220,795,156,0 days 00:17:43
Ben Gravy,Testing My NEW 54 Experimental QUAD Fish 2020,RhTG6p0Luow,2020-03-31 14:00:09+00:00,Mar,29161,728,209,0 days 00:18:08
Ben Gravy,Frightened to SURF during Wild times,zU_G_LG0eGg,2020-03-29 14:00:15+00:00,Mar,23621,683,152,0 days 00:17:15
Ben Gravy,Social Distancing isn't all Bad,kYWelcO5NI4,2020-03-26 14:00:22+00:00,Mar,19847,532,160,0 days 00:21:20
Ben Gravy,How the Global Pandemic is effecting SURFING around the WORLD,U7pMmiNp-9Q,2020-03-24 14:00:16+00:00,Mar,18836,733,244,0 days 00:20:09
Ben Gravy,I'm Scared to SURF during Covid19 Global Pandemic,LrMBibz3U7o,2020-03-22 14:00:04+00:00,Mar,30908,698,372,0 days 00:22:54
Ben Gravy,Is this Really Happening in New Jersey!?,vVHXfgoFxtU,2020-03-19 15:00:16+00:00,Mar,18591,503,136,0 days 00:15:18
Ben Gravy,Scoring Surf at Quarantine Beach,J2uCd2-31ok,2020-03-18 14:00:06+00:00,Mar,13547,390,140,0 days 00:19:03
Ben Gravy,Traveling Home to Surf during Global Hysteria,HSoLbQaYxSw,2020-03-17 14:00:04+00:00,Mar,27810,678,204,0 days 00:25:02
Ben Gravy,Major Surf hits Puerto Rico!,pwaJofvQ0EM,2020-03-16 14:00:23+00:00,Mar,78356,1179,176,0 days 00:15:00
Ben Gravy,Best Surf I've Scored in Puerto Rico!,fPGHW6mEHIs,2020-03-15 14:00:16+00:00,Mar,48803,1147,205,0 days 00:15:22
Ben Gravy,Filmers FACEOFF for Surf VLOG Internship !? WHO WINS??,JHQDctLBOns,2020-03-13 14:00:02+00:00,Mar,14176,382,76,0 days 00:22:52
Ben Gravy,Finding sick Waves in Unlikely Places!,oWPFErq7T9g,2020-03-12 19:00:10+00:00,Mar,20420,459,53,0 days 00:21:26
Ben Gravy,"Surfing the ""Sideways Wave"" in Puerto Rico",Ho8YnPEvK8M,2020-03-10 15:00:06+00:00,Mar,25381,531,67,0 days 00:19:32
Ben Gravy,Puerto Rico dream session!,5xrB6wuVARA,2020-03-09 15:00:02+00:00,Mar,25817,536,104,0 days 00:20:22
Ben Gravy,The Grande Ahi swell in Puerto Rico,BthtizZewa8,2020-03-08 14:00:00+00:00,Mar,28993,638,100,0 days 00:20:39
Ben Gravy,We found the Dream!!,Ry_jYG6Udfs,2020-03-06 21:52:18+00:00,Mar,34170,776,101,0 days 00:22:00
Ben Gravy,Caribbean point break Magic!,boK9CB-zQDM,2020-03-04 23:00:04+00:00,Mar,29414,616,127,0 days 00:17:37
Ben Gravy,We found Perfect Surf in the Caribbean!?,srGTkEPPnvc,2020-03-03 15:00:14+00:00,Mar,27914,614,130,0 days 00:20:58
Ben Gravy,How did We Find this Dream Wave!?,vdMe08Je38Y,2020-03-01 18:34:38+00:00,Mar,29790,713,156,0 days 00:25:58
Ben Gravy,Scoring Perfection on the Outer Reef!,MHG2x_ea_HA,2020-02-28 15:00:10+00:00,Feb,23270,586,118,0 days 00:18:11
Ben Gravy,The BOYS take on the Outer Reef!,tuSZJxzDH7o,2020-02-26 19:00:15+00:00,Feb,29710,719,141,0 days 00:18:57
Ben Gravy,Is THIS the Dream Surf I've been waiting for!?,MoD3DJvrhek,2020-02-25 19:00:02+00:00,Feb,32661,716,109,0 days 00:17:42
Ben Gravy,Longest Wave in History!?,Ddu1IuLJGp8,2020-02-24 19:00:03+00:00,Feb,69877,1196,115,0 days 00:16:33
Ben Gravy,I Don't think We can SURF there!?,RNBTXIv2wsU,2020-02-23 18:16:57+00:00,Feb,54583,1070,153,0 days 00:16:04
Ben Gravy,How did We just Find this WAVE!?,WAnROZVeaFY,2020-02-22 15:00:05+00:00,Feb,54363,937,162,0 days 00:13:48
Ben Gravy,We scored PERFECT tubes !!,4Vx8n0Fp-L0,2020-02-21 15:00:01+00:00,Feb,17427,530,111,0 days 00:17:03
Ben Gravy,First Big El Slammo Swell of 2020 Takes Names!,wMXi5PErb3Q,2020-02-20 15:00:14+00:00,Feb,14092,410,78,0 days 00:17:58
Ben Gravy,Did WE just SCORE the DREAM!?,uAlS41hXnvk,2020-02-18 15:00:22+00:00,Feb,13690,393,125,0 days 00:16:04
Ben Gravy,Opening Day at El Slammo 2020!,tN76Gg_9Te4,2020-02-16 19:00:07+00:00,Feb,19235,435,112,0 days 00:24:27
Ben Gravy,Did WE find the BEST Novelty Wave in NJ!?,kBeB65-vZ7w,2020-02-15 15:00:16+00:00,Feb,15645,378,121,0 days 00:21:11
Ben Gravy,Did We Blow Up our Local Surf Spot!?,SQQ3g-VGotU,2020-02-13 15:00:07+00:00,Feb,21780,537,165,0 days 00:19:04
Ben Gravy,"Surfing the Biggest ""South Swell of the Year""",lfBIL4CK8ZE,2020-02-11 15:00:11+00:00,Feb,38453,950,204,0 days 00:16:48
Ben Gravy,My First Time Surfing since My Knee Injury,i4fHZFMgJlY,2020-02-09 15:00:08+00:00,Feb,18523,556,155,0 days 00:21:36
Ben Gravy,My Worst Injury in 5 Years,YBLvcG5aVWk,2020-02-06 15:00:05+00:00,Feb,39822,1033,315,0 days 00:22:22
Ben Gravy,Epic Fun at Pounding Shore break!,I-2EIUnDBD8,2020-02-04 15:00:04+00:00,Feb,18112,487,127,0 days 00:17:25
Ben Gravy,Total Surprise! The SURF is Pumping?,ecnZmcI_8W8,2020-02-02 15:00:07+00:00,Feb,22050,621,151,0 days 00:17:39
Ben Gravy,Morning Glory in the Sunshine State!,PA0iX56hcTs,2020-01-31 15:00:12+00:00,Jan,20561,468,150,0 days 00:20:39
Ben Gravy,Is the SURF really this GOOD!?,KgVD7x4OiZI,2020-01-29 15:00:04+00:00,Jan,34031,829,138,0 days 00:17:22
Ben Gravy,How'd we SCORE this WEDGE wave!?,ns8-OvETDfs,2020-01-27 15:00:15+00:00,Jan,18988,621,135,0 days 00:18:04
Ben Gravy,We found the DREAM in the Caribbean Sea!,0MGW4mfiTfU,2020-01-25 15:00:00+00:00,Jan,30895,637,77,0 days 00:18:43
Ben Gravy,Big Surf in the Caribbean Sea!,bdgGpSIDwEY,2020-01-23 15:00:10+00:00,Jan,56679,918,183,0 days 00:19:17
Ben Gravy,Major SURF hits the Caribbean!,0B30fvhVs94,2020-01-21 15:00:00+00:00,Jan,45663,871,246,0 days 00:23:10
Ben Gravy,The Calm before the Storm?,Ha7ucW5v0y8,2020-01-20 14:00:02+00:00,Jan,25923,630,110,0 days 00:17:30
Ben Gravy,Scoring NEW waves in the Caribbean!,t7Dh6a0jaaM,2020-01-19 15:00:11+00:00,Jan,21278,608,111,0 days 00:19:38
Ben Gravy,"I flew 3,500 miles to SURF this WAVE!?",Tc82GZL58dM,2020-01-17 15:00:07+00:00,Jan,20824,579,130,0 days 00:14:58
Ben Gravy,Surfing the Best point break in Florida!,q7ZIYNBDIwQ,2020-01-16 15:00:08+00:00,Jan,37153,679,152,0 days 00:23:52
Ben Gravy,FLA or OBX!? Surf Score!,U1qjYT5qYd8,2020-01-14 15:00:04+00:00,Jan,20371,531,140,0 days 00:21:45
Ben Gravy,Florida is GOING OFF!!!,0X0twHpoNUU,2020-01-12 15:37:41+00:00,Jan,18653,562,124,0 days 00:28:21
Ben Gravy,How did we SCORE this at EL DUMPO!?,Q7nSzmGOzBI,2020-01-10 18:22:33+00:00,Jan,25666,686,123,0 days 00:18:15
Ben Gravy,The Most EPIC Wave Pool Experience,dOhmw3_Nr6E,2020-01-08 16:39:42+00:00,Jan,50679,811,166,0 days 00:23:22
Ben Gravy,How did we SCORE this Novelty Wave!?,Pvs7IDQSZVI,2020-01-06 15:00:06+00:00,Jan,14470,480,111,0 days 00:18:55
Ben Gravy,"My 1,300th VLOG!? Mini Point Break!",UdKltREvh9E,2020-01-04 16:00:04+00:00,Jan,14760,513,105,0 days 00:15:45
Ben Gravy,Have I LOST my MIND!?,1tsAnuChzSs,2020-01-02 16:00:00+00:00,Jan,23070,635,130,0 days 00:14:25
